video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1.avi	272	5	4	1	3	2
sec-2.avi	271	4	2	0	0	2
sec-3.avi	270	5	3	1	2	2
sec-4.avi	269	4	2	1	3	2
sec-5.avi	268	4	2	0	0	2
sec-6.avi	267	4	3	1	2	2
sec-7.avi	266	4	4	1	2	1
sec-8.avi	265	4	2	1	2	2
sec-9.avi	264	5	2	0	0	2
sec-10.avi	263	4	2	0	3	2
sec-11.avi	262	4	3	1	2	2
sec-12.avi	261	5	3	1	2	2
sec-13.avi	260	4	3	1	2	2
sec-14.avi	259	4	3	1	2	2
sec-15.avi	258	4	2	1	1	2
sec-16.avi	257	4	3	1	2	2
sec-17.avi	256	4	3	1	2	2
sec-18.avi	255	4	3	1	2	2
sec-19.avi	254	5	4	1	3	2
sec-20.avi	253	5	2	1	2	2
sec-21.avi	252	4	3	1	1	1
sec-22.avi	251	5	3	1	2	2
sec-23.avi	250	4	3	1	2	2
sec-24.avi	249	4	3	1	1	1
sec-25.avi	248	4	3	1	2	2
sec-26.avi	247	4	2	1	2	2
sec-27.avi	246	4	3	1	2	2
sec-28.avi	245	4	1	0	0	0
sec-29.avi	244	4	3	1	2	1
sec-30.avi	243	4	3	1	2	2
sec-31.avi	242	4	3	1	2	2
sec-32.avi	241	4	4	1	2	2
sec-33.avi	240	4	2	1	2	2
sec-34.avi	239	4	4	1	1	2
sec-36.avi	237	5	3	1	2	2
sec-37.avi	236	4	4	1	2	1
sec-38.avi	235	4	3	1	2	2
sec-39.avi	234	4	3	1	2	1
sec-40.avi	233	4	3	1	2	1
sec-41.avi	232	4	4	1	2	2
sec-42.avi	231	4	2	1	2	2
sec-43.avi	230	4	5	1	2	2
sec-44.avi	229	4	2	1	2	2
sec-45.avi	228	4	4	1	2	2
sec-46.avi	227	4	2	1	2	2
sec-47.avi	226	4	2	0	0	1
sec-48.avi	225	4	2	0	3	1
sec-49.avi	224	4	3	1	2	2
sec-50.avi	223	4	2	1	2	2
sec-51.avi	222	4	2	1	2	2
sec-52.avi	221	0	0	0	0	0
sec-53.avi	220	0	0	0	0	0
sec-54.avi	219	0	0	0	0	0
sec-55.avi	218	4	4	1	2	2
sec-56.avi	217	4	3	1	2	2
sec-57.avi	216	4	3	0	0	2
sec-58.avi	215	4	2	1	3	2
sec-59.avi	214	3	1	1	1	2
sec-60.avi	213	4	3	1	1	2
sec-61.avi	212	5	3	1	2	1
sec-62.avi	211	4	3	1	2	2
sec-63.avi	210	4	2	1	2	2
sec-64.avi	209	5	3	1	2	2
sec-65.avi	208	4	3	1	2	2
sec-66.avi	207	4	2	0	0	2
sec-67.avi	206	4	2	1	2	2
sec-68.avi	205	4	3	1	2	1
sec-69.avi	204	4	3	1	3	1
sec-70.avi	203	4	3	0	0	1
sec-71.avi	202	4	2	1	2	2
sec-72.avi	201	4	2	1	2	2
sec-73.avi	200	0	0	0	0	0
sec-74.avi	199	4	3	1	2	2
sec-75.avi	198	3	3	1	2	2
sec-76.avi	197	4	2	1	2	2
sec-77.avi	196	4	2	1	2	2
sec-78.avi	195	4	3	1	2	2
sec-79.avi	194	4	3	1	2	2
sec-80.avi	193	4	3	1	2	2
sec-81.avi	192	4	3	1	2	2
sec-82.avi	191	4	3	1	2	2
sec-83.avi	190	4	3	1	2	2
sec-84.avi	189	4	3	1	2	2
sec-85.avi	188	5	2	1	2	2
sec-86.avi	187	4	4	0	0	2
sec-87.avi	186	4	2	1	2	2
sec-88.avi	185	4	2	1	2	2
sec-89.avi	184	4	3	1	2	2
sec-90.avi	183	4	2	1	2	2
sec-91.avi	182	4	3	1	2	2
sec-92.avi	181	4	3	1	1	2
sec-93.avi	180	4	4	1	2	2
sec-94.avi	179	4	4	1	2	2
sec-95.avi	178	4	3	1	3	2
sec-96.avi	177	0	0	0	0	0
sec-97.avi	176	4	3	1	2	1
sec-98.avi	175	4	2	1	2	2
sec-99.avi	174	4	4	1	2	2
sec-100.avi	173	5	4	1	2	2
sec-101.avi	172	5	2	1	2	2
sec-102.avi	171	4	3	1	2	2
sec-103.avi	170	4	3	1	2	2
sec-104.avi	169	5	2	1	2	2
sec-105.avi	168	4	3	1	2	2
sec-106.avi	167	4	5	1	2	1
sec-107.avi	166	4	2	1	2	2
sec-109.avi	164	4	3	1	2	1
sec-110.avi	163	4	3	0	0	2
sec-111.avi	162	4	2	1	2	2
sec-112.avi	161	4	3	1	2	2
sec-113.avi	160	4	3	0	0	2
sec-114.avi	159	4	3	1	2	1
sec-115.avi	158	4	3	1	2	2
sec-116.avi	157	4	3	1	1	2
sec-117.avi	156	4	2	1	1	1
sec-118.avi	155	4	4	1	1	2
sec-119.avi	154	4	3	1	2	2
sec-120.avi	153	4	3	1	2	2
sec-121.avi	152	4	3	1	2	2
sec-122.avi	151	4	4	1	1	2
sec-123.avi	150	4	3	1	3	2
sec-124.avi	149	4	2	0	3	2
sec-125.avi	148	4	3	1	2	2
sec-126.avi	147	4	2	1	2	2
sec-127.avi	146	4	5	1	3	2
sec-128.avi	145	4	3	0	0	2
sec-129.avi	144	5	3	1	2	2
sec-130.avi	143	4	1	0	0	2
sec-131.avi	142	4	4	0	0	2
sec-132.avi	141	4	3	1	2	2
sec-133.avi	140	4	3	1	2	2
sec-134.avi	139	4	3	1	2	1
sec-135.avi	138	0	0	0	0	0
sec-136.avi	137	4	3	1	2	1
sec-137.avi	136	4	2	1	2	2
sec-138.avi	135	4	3	1	2	2
sec-139.avi	134	5	5	1	2	1
sec-140.avi	133	4	4	0	0	1
sec-141.avi	132	4	2	1	2	2
sec-142.avi	131	4	3	1	2	2
sec-143.avi	130	4	4	1	2	2
sec-144.avi	129	4	5	1	2	2
sec-145.avi	128	4	3	1	2	2
sec-146.avi	127	4	3	1	1	2
sec-147.avi	126	4	4	1	2	1
sec-148.avi	125	4	4	1	2	1
sec-149.avi	124	0	0	0	0	0
sec-150.avi	123	4	3	1	1	1
sec-151.avi	122	4	3	1	2	1
sec-152.avi	121	4	3	0	0	1
sec-153.avi	120	4	3	0	0	1
sec-154.avi	119	4	4	0	0	2
sec-155.avi	118	4	4	1	2	2
sec-156.avi	117	4	3	1	2	2
sec-157.avi	116	4	4	1	2	2
sec-158.avi	115	5	4	1	2	2
sec-159.avi	114	4	3	1	2	2
sec-160.avi	113	4	4	1	2	2
sec-161.avi	112	4	4	0	3	0
sec-162.avi	111	4	3	0	0	2
sec-164.avi	109	4	5	0	0	2
sec-165.avi	108	4	3	1	2	2
sec-166.avi	107	4	5	1	2	2
sec-167.avi	106	4	3	1	2	2
sec-168.avi	105	5	2	1	2	2
sec-169.avi	104	4	3	1	2	2
sec-170.avi	103	0	0	0	0	0
sec-171.avi	102	4	4	1	1	2
sec-172.avi	101	5	5	1	1	1
sec-173.avi	100	5	5	1	1	1
